"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"1.037","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2480189.50654,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2474401.56533,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-10-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2473103.71743,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478193.39361,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2474220.21126,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2477640.38640,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-01-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2481411.37489,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2480348.89248,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2477372.83207,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478295.39182,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2473911.29158,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478608.66872,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2480695.42234,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478576.84223,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2475641.11263,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2479269.35329,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2479506.07179,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2477874.93251,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2476270.10266,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2476547.28219,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478798.63315,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-11-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"",5.38000,"",0,"true","","Not Invoiced",2472156.18005,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2479658.62281,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-10-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2473167.07180,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2476838.53654,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478082.35399,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2474070.44242,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478749.19176,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2475786.77297,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-11-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"",5.38000,"",0,"true","","Not Invoiced",2472488.58024,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-01-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2481048.14993,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2475149.35402,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2477535.07635,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2475592.14056,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478706.00748,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-10-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2473402.05794,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2479700.95706,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-01-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2481372.44479,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2476221.45325,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2476375.52086,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2480406.21362,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2477425.13991,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2474650.09202,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2480099.66038,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478971.85391,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-10-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2473427.20588,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-12-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"",5.38000,"",0,"true","","Not Invoiced",2471936.98578,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2479800.82082,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2478430.16351,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-11-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"",5.38000,"",0,"true","","Not Invoiced",2472318.15628,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2479343.49166,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2477267.31747,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
"1.037","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"PORT HOUR","B88326 - Oracle Cloud Infrastructure - FastConnect 10 Gbps - Port Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.3794000,"10833179 - 10-01-2021 - 0",5.38000,"",0,"true","","Invoiced | Draft",2476483.43513,"false",0.53794,"15820392 - Netmanagement Informatica Ltda - Epp",,5.37940,
